IRIS 313-8900,ARC 14654::IRGC 41663-1,IRGC 125650,ind2,India,2,5,5,5,5,5,3,3,3,3
IRIS 313-8903,BPI 76 NON SENSITIVE (GREEN)::IRGC 9790-1,IRGC 120902,ind3,Philippines,1,6,6,6,6,6,3,3,3,3
IRIS 313-8909,FAYA MOSHI::IRGC 69653-1,IRGC 125740,ind3,Tanzania,24,6,6,6,6,6,3,3,3,3
IRIS 313-8911,LEK::IRGC 40199-1,,admix,Thailand,7,0,0,0,0,0,0,0,0,0
IRIS 313-8914,E 2040::IRGC 67968-1,IRGC 125731,indx,China,16,7,7,7,0,0,3,3,3,3
IRIS 313-8920,PATALASAFED SUNGHAWADO::IRGC 61133-1,IRGC 125869,ind2,India,2,5,5,5,5,5,3,3,3,3
IRIS 313-8921,PUTTIGE::IRGC 52588-1,IRGC 125879,temp,India,2,10,10,10,10,10,10,11,11,11
IRIS 313-8922,AGAI 1::IRGC 24532-1,,ind2,Indonesia,3,5,5,5,5,5,3,3,3,3
IRIS 313-8923,CALIFORNIA BELLE::IRGC 66836-1,IRGC 125693,trop,United States of America,11,11,11,11,11,11,11,11,11,11
IRIS 313-8924,KUTTA::IRGC 52184-1,IRGC 125815,ind2,India,2,5,5,5,5,5,3,3,3,3
IRIS 313-8925,KURULUTUDU::IRGC 36304-1,IRGC 125813,ind2,Sri Lanka,5,5,5,5,5,5,3,3,3,3
IRIS 313-8927,NABESHI,IRGC 117535,subtrop,Taiwan,21,9,9,9,9,11,0,11,11,11
IRIS 313-8930,MUKKALA BAZAL::IRGC 77279-1,IRGC 125844,ind1B,Bangladesh,6,4,3,3,3,3,3,3,3,3
IRIS 313-8932,PATISAIL::IRGC 37562-1,IRGC 126079,ind3,Bangladesh,6,6,6,6,6,6,3,3,3,3
IRIS 313-8935,ARC 18061::IRGC 47650-1,IRGC 127034,indx,India,2,7,7,7,0,0,3,3,3,3
IRIS 313-8940,FU ZAO XIAN::IRGC 63619-1,IRGC 125744,ind1A,China,16,3,3,3,3,3,3,3,3,3
IRIS 313-8946,ARC 11524::IRGC 42672-1,IRGC 125641,indx,India,2,7,7,7,0,0,3,3,3,3
IRIS 313-8948,BUCAYAB::IRGC 44357-1,IRGC 126974,ind3,Philippines,1,6,6,6,6,6,3,3,3,3
IRIS 313-8955,LASAT PUTIH::IRGC 44076-1,IRGC 126231,trop,Malaysia,10,11,11,11,11,11,11,11,11,11
IRIS 313-8956,RADEN KARAMUNTING::IRGC 20098-1,IRGC 125882,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-8957,BAM 9::IRGC 6179-1,IRGC 125670,ind2,India,2,5,5,5,5,5,3,3,3,3
IRIS 313-8960,BLUEBONNET::IRGC 1799-1,IRGC 125688,trop,United States of America,11,11,11,11,11,11,11,11,11,11
IRIS 313-8963,BATHURI::IRGC 25838-1,IRGC 120887,aus,Bangladesh,6,2,2,2,2,2,2,2,2,3
IRIS 313-8967,ARC 12576::IRGC 22163-1,IRGC 125645,indx,India,2,7,7,7,0,0,3,3,3,3
IRIS 313-8968,KALU ILANKALAYAN::IRGC 36270-1,IRGC 125792,ind2,Sri Lanka,5,5,5,5,5,5,3,3,3,3
IRIS 313-8976,SKY BONNET::IRGC 66759-1,IRGC 125902,trop,United States of America,11,11,11,11,11,11,11,11,11,11
IRIS 313-8978,IE MATA CICEM::IRGC 66562-1,,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-8980,E DAW HAWM::IRGC 47938-1,IRGC 126132,ind3,Thailand,7,6,6,6,6,6,3,3,3,3
IRIS 313-8982,ARC 18112::IRGC 42274-1,IRGC 125655,indx,India,2,7,7,7,0,0,3,3,3,3
IRIS 313-8985,KHAO' HAWM::IRGC 78257-1,IRGC 126153,ind3,Thailand,7,6,6,6,6,6,3,3,3,3
IRIS 313-8986,ARC 10754::IRGC 12603-1,IRGC 125637,indx,India,2,7,7,7,0,0,3,3,3,3
IRIS 313-8987,SERIBU::IRGC 71615-1,,indx,Malaysia,10,7,7,7,0,0,3,3,3,3
IRIS 313-8988,BANIKAT::IRGC 67720-1,IRGC 125672,ind2,India,2,5,5,5,5,5,3,3,3,3
IRIS 313-8994,ARC 14064::IRGC 41377-1,IRGC 125649,indx,India,2,7,7,7,0,0,3,3,3,3
IRIS 313-8996,SRAU SENG::IRGC 30290-1,IRGC 126169,ind3,Viet Nam,15,6,6,6,6,6,3,3,3,3
IRIS 313-8998,SIGAE::IRGC 66645-1,,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-8999,ARC 11430 B::IRGC 14567-1,IRGC 125640,subtrop,India,2,9,9,9,9,11,0,11,11,11
IRIS 313-9002,KOTOBUKI MOCHI,IRGC 117518,temp,Japan,20,10,10,10,10,10,10,11,11,11
IRIS 313-9005,TJERE SUGI::IRGC 16650-1,IRGC 132376,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-9006,LONG KHI KRAI::IRGC 64490-1,IRGC 126985,ind3,Thailand,7,6,6,6,6,6,3,3,3,3
IRIS 313-9017,PING SHAN TA TSWEN KU::IRGC 1563-1,IRGC 126988,indx,China,16,7,7,7,0,0,3,3,3,3
IRIS 313-9019,KAM PAI::IRGC 78245-1,IRGC 126152,ind3,Thailand,7,6,6,6,6,6,3,3,3,3
IRIS 313-9020,LEUANG CHAIYAPHUM::IRGC 78266-1,IRGC 126983,ind3,Thailand,7,6,6,6,6,6,3,3,3,3
IRIS 313-9023,CR 60-10::IRGC 15777-1,IRGC 125715,indx,India,2,7,7,7,0,0,3,3,3,3
IRIS 313-9032,KHAO GRADOOK CHAHNG::IRGC 17111-1,IRGC 125800,ind1B,Thailand,7,4,3,3,3,3,3,3,3,3
IRIS 313-9039,MUTTU SAMBA::IRGC 36333-1,IRGC 121441,ind2,Sri Lanka,5,5,5,5,5,5,3,3,3,3
IRIS 313-9044,IR 2071-586-5-6-3::IRGC 39291-1,IRGC 125971,ind1B,Philippines,1,4,3,3,3,3,3,3,3,3
IRIS 313-9048,TSCHINANANGKA::IRGC 64935-1,IRGC 125930,subtrop,Bhutan,14,9,9,9,9,11,0,11,11,11
IRIS 313-9049,PATNAI 31-675::IRGC 38145-1,,ind2,Bangladesh,6,5,5,5,5,5,3,3,3,3
IRIS 313-9050,ANGKARONG::IRGC 71493-1,IRGC 127070,trop,Malaysia,10,11,11,11,11,11,11,11,11,11
IRIS 313-9053,ARC 12536::IRGC 41068-1,IRGC 125644,admix,India,2,0,0,0,0,0,0,0,0,0
IRIS 313-9054,BIDAPIK::IRGC 43354-1,IRGC 131933,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-9062,MAE MAI LUD NI::IRGC 66065-1,IRGC 125831,ind3,Thailand,7,6,6,6,6,6,3,3,3,3
IRIS 313-9065,PAI CHUEH CHIU LIU::IRGC 34259-1,IRGC 125865,ind1A,China,16,3,3,3,3,3,3,3,3,3
IRIS 313-9066,AUS 177::IRGC 29009-1,IRGC 125659,ind1B,Bangladesh,6,4,3,3,3,3,3,3,3,3
IRIS 313-9067,BHOJON KOLPO::IRGC 31727-1,IRGC 125681,ind2,Bangladesh,6,5,5,5,5,5,3,3,3,3
IRIS 313-9070,KONTOL 86::IRGC 14281-1,IRGC 126154,ind3,Malaysia,10,6,6,6,6,6,3,3,3,3
IRIS 313-9072,MUTA GANJE::IRGC 26744-1,IRGC 125847,ind2,Bangladesh,6,5,5,5,5,5,3,3,3,3
IRIS 313-9081,TAKAO MOCHI::IRGC 2564-1,IRGC 125915,temp,Japan,20,10,10,10,10,10,10,11,11,11
IRIS 313-9083,PANKHARI 203,IRGC 117551,aro,India,2,1,1,1,1,1,1,1,11,11
IRIS 313-9091,SINNA SITHIRA KALI::IRGC 51064-1,IRGC 124442,indx,Sri Lanka,5,7,7,7,0,0,3,3,3,3
IRIS 313-9097,CANTIK PAUN::IRGC 66538-1,,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-9098,SI MERIA::IRGC 66659-1,,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-9101,DARAWAL::IRGC 71514-1,IRGC 125724,admix,Malaysia,10,0,0,0,0,0,0,0,0,0
IRIS 313-9102,MANUS::IRGC 71570-1,,ind3,Malaysia,10,6,6,6,6,6,3,3,3,3
IRIS 313-9108,RAYADA::IRGC 27594-1,IRGC 124467,indx,Bangladesh,6,7,7,7,0,0,3,3,3,3
IRIS 313-9111,XIA ZHI BAI::IRGC 53437-1,IRGC 125940,ind1A,China,16,3,3,3,3,3,3,3,3,3
IRIS 313-9112,LEUANG YAI 344::IRGC 651-1,IRGC 125826,ind3,Thailand,7,6,6,6,6,6,3,3,3,3
IRIS 313-9114,LEUANG 28-1-87::IRGC 874-1,IRGC 125822,indx,Thailand,7,7,7,7,0,0,3,3,3,3
IRIS 313-9115,LEUANG YAI 29-12-2::IRGC 881-1,IRGC 126157,ind3,Thailand,7,6,6,6,6,6,3,3,3,3
IRIS 313-9116,LEUANG YAI 2 B 72::IRGC 882-1,IRGC 126138,ind3,Thailand,7,6,6,6,6,6,3,3,3,3
IRIS 313-9117,BAJAR KUNING PAHIT::IRGC 17186-1,IRGC 131931,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-9119,LEUANG YAI 29-12-46::IRGC 24397-1,IRGC 125825,ind3,Thailand,7,6,6,6,6,6,3,3,3,3
IRIS 313-9120,SONAPATNAI::IRGC 46695-1,IRGC 125905,admix,India,2,0,0,0,0,0,0,0,0,0
IRIS 313-9121,KHAO LEUANG RAI::IRGC 48168-1,IRGC 125802,ind2,Thailand,7,5,5,5,5,5,3,3,3,3
IRIS 313-9123,LEUANG GLIANG::IRGC 71271-1,IRGC 125823,subtrop,Thailand,7,9,9,9,9,11,0,11,11,11
IRIS 313-9129,LAYANDABU::IRGC 25214-1,IRGC 125820,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-9131,DOC PHUNG D 12::IRGC 10234-1,IRGC 135749,ind3,Viet Nam,15,6,6,6,6,6,3,3,3,3
IRIS 313-9137,ARC 10100::IRGC 20709-1,IRGC 121185,aus,India,2,2,2,2,2,2,2,2,2,3
IRIS 313-9139,GOJOL GORIA::IRGC 26629-1,IRGC 125754,ind2,Bangladesh,6,5,5,5,5,5,3,3,3,3
IRIS 313-9140,81 A 32::IRGC 60162-1,IRGC 125631,temp,China,16,10,10,10,10,10,10,11,11,11
IRIS 313-9148,BADAL 1163::IRGC 32796-1,IRGC 125664,ind2,Bangladesh,6,5,5,5,5,5,3,3,3,3
IRIS 313-9156,DHOLA AMAN (LOWLAND AMAN)::IRGC 8341-1,IRGC 126200,ind2,Bangladesh,6,5,5,5,5,5,3,3,3,3
IRIS 313-9160,THIERNO BANDE::IRGC 16009-1,IRGC 125922,ind3,Senegal,13,6,6,6,6,6,3,3,3,3
IRIS 313-9170,TK DEEP STRAW 34-786::IRGC 38522-1,,aro,Bangladesh,6,1,1,1,1,1,1,1,11,11
IRIS 313-9172,ARC 7229::IRGC 12331-1,IRGC 126177,aro,India,2,1,1,1,1,1,1,1,11,11
IRIS 313-9174,KUSHIARA::IRGC 34709-1,IRGC 125814,ind2,Bangladesh,6,5,5,5,5,5,3,3,3,3
IRIS 313-9176,ARC 11359::IRGC 21348-1,IRGC 125639,japx,India,2,8,8,0,0,0,0,11,11,11
IRIS 313-9182,KHAO MON::IRGC 60764-1,IRGC 125803,indx,Myanmar,26,7,7,7,0,0,3,3,3,3
IRIS 313-9184,XI GAN JING REN::IRGC 60035-1,IRGC 126014,indx,China,16,7,7,7,0,0,3,3,3,3
IRIS 313-9187,WANGKOD::IRGC 71646-1,IRGC 126991,ind2,Malaysia,10,5,5,5,5,5,3,3,3,3
IRIS 313-9188,TUMBA::IRGC 66681-1,IRGC 126288,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-9190,CODE NO 31323::IRGC 46907-1,IRGC 126148,indx,India,2,7,7,7,0,0,3,3,3,3
IRIS 313-9193,EAN 4 C 1::IRGC 26016-1,IRGC 125732,japx,Brazil,29,8,8,0,0,0,0,11,11,11
IRIS 313-9197,GABAHSI RASAKI C 90::IRGC 49647-1,IRGC 126205,ind3,India,2,6,6,6,6,6,3,3,3,3
IRIS 313-9198,KHAO PONG AEV::IRGC 29820-1,,ind3,Lao People's Democratic Republic,25,6,6,6,6,6,3,3,3,3
IRIS 313-9201,ARC 6044::IRGC 12190-1,IRGC 126146,trop,India,2,11,11,11,11,11,11,11,11,11
IRIS 313-9204,CHI SHENG TAO::IRGC 4606-1,IRGC 125704,ind1A,China,16,3,3,3,3,3,3,3,3,3
IRIS 313-9208,KACIK TARAM::IRGC 35310-1,IRGC 126165,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-9209,LEUANG LAI MAE PRAJAN::IRGC 71279-1,IRGC 126984,ind3,Thailand,7,6,6,6,6,6,3,3,3,3
IRIS 313-9210,KUATEK::IRGC 14285-1,IRGC 131915,ind3,Malaysia,10,6,6,6,6,6,3,3,3,3
IRIS 313-9218,KALO CHAKOL::IRGC 77258-1,IRGC 126136,ind2,Bangladesh,6,5,5,5,5,5,3,3,3,3
IRIS 313-9227,WP 65::IRGC 36526-1,IRGC 126013,ind1B,Thailand,7,4,3,3,3,3,3,3,3,3
IRIS 313-9228,HOKUSETSU::IRGC 65705-1,IRGC 125764,temp,Japan,20,10,10,10,10,10,10,11,11,11
IRIS 313-9233,CHUNG YI::IRGC 1427-1,IRGC 125709,temp,China,16,10,10,10,10,10,10,11,11,11
IRIS 313-9239,RIMBUN::IRGC 43741-1,IRGC 126268,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-9242,SUKARADJA::IRGC 18936-1,,admix,Indonesia,3,0,0,0,0,0,0,0,0,0
IRIS 313-9243,MACAN BINUNDOK::IRGC 8245-1,IRGC 126239,indx,Philippines,1,7,7,7,0,0,3,3,3,3
IRIS 313-9249,KANU DAM::IRGC 29755-1,IRGC 125794,temp,Cambodia,32,10,10,10,10,10,10,11,11,11
IRIS 313-9251,JANDA LAOR::IRGC 48552-1,IRGC 126980,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-9253,YONG JIN ZAO 3::IRGC 70441-1,IRGC 125946,ind1A,China,16,3,3,3,3,3,3,3,3,3
IRIS 313-9256,GALWAKA HANDERAN::IRGC 31381-1,IRGC 125746,indx,Sri Lanka,5,7,7,7,0,0,3,3,3,3
IRIS 313-9258,MAKRO::IRGC 74763-1,IRGC 126158,ind2,India,2,5,5,5,5,5,3,3,3,3
IRIS 313-9259,G 25::IRGC 45733-1,IRGC 126150,ind2,India,2,5,5,5,5,5,3,3,3,3
IRIS 313-9262,JHODI BIRUN::IRGC 31812-1,IRGC 125785,ind2,Bangladesh,6,5,5,5,5,5,3,3,3,3
IRIS 313-9267,CHIRGUA 1 I 22::IRGC 3408-1,IRGC 125703,trop,Venezuela,33,11,11,11,11,11,11,11,11,11
IRIS 313-9271,PURA BINNI::IRGC 26772-1,IRGC 125878,ind2,Bangladesh,6,5,5,5,5,5,3,3,3,3
IRIS 313-9273,RADEN SAWO 1::IRGC 57578-1,,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-9281,KHAO KAI::IRGC 78251-1,IRGC 125801,ind3,Thailand,7,6,6,6,6,6,3,3,3,3
IRIS 313-9283,TAK SUFAID::IRGC 73127-1,IRGC 121134,aus,Pakistan,17,2,2,2,2,2,2,2,2,3
IRIS 313-9285,PALEPYU::IRGC 33549-1,IRGC 125866,indx,Myanmar,26,7,7,7,0,0,3,3,3,3
IRIS 313-9286,LEUANG TAWNG SOOK::IRGC 24394-1,IRGC 126137,ind3,Thailand,7,6,6,6,6,6,3,3,3,3
IRIS 313-9287,SONAMUKHI::IRGC 46693-1,IRGC 126161,ind2,India,2,5,5,5,5,5,3,3,3,3
IRIS 313-9288,TONG MAH::IRGC 65577-1,,ind3,Thailand,7,6,6,6,6,6,3,3,3,3
IRIS 313-9294,AUS 78-62::IRGC 69456-1,IRGC 131929,ind2,Gambia,34,5,5,5,5,5,3,3,3,3
IRIS 313-9297,KORR::IRGC 30751-1,IRGC 126155,trop,Liberia,35,11,11,11,11,11,11,11,11,11
IRIS 313-9301,KETAN DONGGO::IRGC 54201-1,IRGC 126068,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-9302,GAM PAI 30-12-15::IRGC 831-1,IRGC 125747,ind3,Thailand,7,6,6,6,6,6,3,3,3,3
IRIS 313-9310,PUTEH KACA::IRGC 66614-1,IRGC 131946,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-9313,ARC 10799::IRGC 12631-1,IRGC 125638,indx,India,2,7,7,7,0,0,3,3,3,3
IRIS 313-9314,KAAKARAN::IRGC 27138-1,,indx,Indonesia,3,7,7,7,0,0,3,3,3,3
IRIS 313-9317,VEN THAP::IRGC 56138-1,IRGC 125933,indx,Viet Nam,15,7,7,7,0,0,3,3,3,3
IRIS 313-9320,SIPULUT HITAM PENDEK::IRGC 20154-1,IRGC 125901,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-9324,CHIH SHEN LI::IRGC 1306-1,IRGC 125702,ind1A,China,16,3,3,3,3,3,3,3,3,3
IRIS 313-9325,SADA RUPA::IRGC 77299-1,IRGC 125894,ind1B,Bangladesh,6,4,3,3,3,3,3,3,3,3
IRIS 313-9329,KERITING TINGGI::IRGC 19972-1,IRGC 131941,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-9342,LUA CHAN HUONG::IRGC 16800-1,IRGC 126236,ind3,Viet Nam,15,6,6,6,6,6,3,3,3,3
IRIS 313-9346,SHINCHIKU IKU 103::IRGC 10430-1,IRGC 121501,temp,Taiwan,21,10,10,10,10,10,10,11,11,11
IRIS 313-9347,ARC 13778::IRGC 41216-1,IRGC 125647,indx,India,2,7,7,7,0,0,3,3,3,3
IRIS 313-9348,BK 26::IRGC 45197-1,IRGC 125684,ind2,India,2,5,5,5,5,5,3,3,3,3
IRIS 313-9351,PARA NELLU::IRGC 50009-1,IRGC 125868,ind2,India,2,5,5,5,5,5,3,3,3,3
IRIS 313-9357,HAM 48::IRGC 29740-1,IRGC 128532,ind3,Thailand,7,6,6,6,6,6,3,3,3,3
IRIS 313-9360,BHASAMANIK::IRGC 46954-1,,ind2,India,2,5,5,5,5,5,3,3,3,3
IRIS 313-9363,MAYBELLE::IRGC 78629-1,IRGC 125835,trop,United States of America,11,11,11,11,11,11,11,11,11,11
IRIS 313-9366,IMPROVED BLUE ROSE::IRGC 5022-1,IRGC 125771,japx,United States of America,11,8,8,0,0,0,0,11,11,11
IRIS 313-9368,CHANDARHAT::IRGC 25845-1,IRGC 121605,aus,Bangladesh,6,2,2,2,2,2,2,2,2,3
IRIS 313-9372,WI BIR SHUN::IRGC 4602-1,IRGC 125937,ind1A,China,16,3,3,3,3,3,3,3,3,3
IRIS 313-9375,PULUTAN::IRGC 71596-1,IRGC 125877,trop,Malaysia,10,11,11,11,11,11,11,11,11,11
IRIS 313-9379,HWANGJO::IRGC 55547-1,IRGC 125768,temp,"Korea, Republic of",36,10,10,10,10,10,10,11,11,11
IRIS 313-9384,BARIK KUDI::IRGC 52807-1,IRGC 125674,ind2,India,2,5,5,5,5,5,3,3,3,3
IRIS 313-9388,VARY MALADY MENA::IRGC 51555-1,IRGC 125931,ind2,Madagascar,12,5,5,5,5,5,3,3,3,3
IRIS 313-9389,KINANDANG BUSIKSIK::IRGC 74607-1,IRGC 126982,trop,Philippines,1,11,11,11,11,11,11,11,11,11
IRIS 313-9391,KALABAIL::IRGC 25877-1,IRGC 125789,ind2,Bangladesh,6,5,5,5,5,5,3,3,3,3
IRIS 313-9392,ARC 11626::IRGC 21528-1,IRGC 125642,admix,India,2,0,0,0,0,0,0,0,0,0
IRIS 313-9397,DUDHSWAR 15-141::IRGC 37951-1,,ind2,Bangladesh,6,5,5,5,5,5,3,3,3,3
IRIS 313-9400,NCS 964 C::IRGC 62604-1,IRGC 125854,indx,India,2,7,7,7,0,0,3,3,3,3
IRIS 313-9402,PA FADAYA::IRGC 58524-1,IRGC 131944,indx,Sierra Leone,37,7,7,7,0,0,3,3,3,3
IRIS 313-9403,BADUIE::IRGC 53715-1,IRGC 125666,ind2,India,2,5,5,5,5,5,3,3,3,3
IRIS 313-9404,YANGKUM (RED),IRGC 117593,admix,Bhutan,14,0,0,0,0,0,0,0,0,0
IRIS 313-9405,INGSA BELANAK::IRGC 43402-1,IRGC 126059,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-9406,LEUANG SAWED::IRGC 78268-1,,ind3,Thailand,7,6,6,6,6,6,3,3,3,3
IRIS 313-9409,GUMPANGAR::IRGC 71524-1,IRGC 131937,ind3,Malaysia,10,6,6,6,6,6,3,3,3,3
IRIS 313-9410,CI 9498::IRGC 2134-1,IRGC 125712,temp,United States of America,11,10,10,10,10,10,10,11,11,11
IRIS 313-9415,PAHK NOK GAEW::IRGC 64572-1,,ind3,Thailand,7,6,6,6,6,6,3,3,3,3
IRIS 313-9422,CHUNGUR BALI::IRGC 25855-1,IRGC 120915,aus,Bangladesh,6,2,2,2,2,2,2,2,2,3
IRIS 313-9423,AGUYOD::IRGC 67423-1,IRGC 125635,trop,Philippines,1,11,11,11,11,11,11,11,11,11
IRIS 313-9424,ARC 5840::IRGC 12144-1,IRGC 125656,indx,India,2,7,7,7,0,0,3,3,3,3
IRIS 313-9427,ARC 18092::IRGC 42256-1,IRGC 125654,indx,India,2,7,7,7,0,0,3,3,3,3
IRIS 313-9429,RTS 16::IRGC 8235-1,IRGC 126309,indx,Viet Nam,15,7,7,7,0,0,3,3,3,3
IRIS 313-9433,GOKULGANJA::IRGC 45701-1,IRGC 126151,ind2,India,2,5,5,5,5,5,3,3,3,3
IRIS 313-9438,7507-137::IRGC 40081-1,IRGC 121242,temp,Japan,20,10,10,10,10,10,10,11,11,11
IRIS 313-9445,KOIYA DIGHA::IRGC 63517-1,IRGC 125806,admix,Bangladesh,6,0,0,0,0,0,0,0,0,0
IRIS 313-9449,JAMBALI::IRGC 73101-1,IRGC 120996,aus,Pakistan,17,2,2,2,2,2,2,2,2,3
IRIS 313-9451,PAMAH S 18::IRGC 61322-1,IRGC 126140,indx,Thailand,7,7,7,7,0,0,3,3,3,3
IRIS 313-9452,B 505 A 1-28-7-1-2::IRGC 6741-1,IRGC 125661,trop,United States of America,11,11,11,11,11,11,11,11,11,11
IRIS 313-9461,KARANTABA 1::IRGC 15924-1,IRGC 125795,ind3,Senegal,13,6,6,6,6,6,3,3,3,3
IRIS 313-9463,CI 1600::IRGC 16305-1,IRGC 125710,temp,United States of America,11,10,10,10,10,10,10,11,11,11
IRIS 313-9464,SML ACORNI::IRGC 13389-1,IRGC 125903,admix,Surinam,38,0,0,0,0,0,0,0,0,0
IRIS 313-9468,NONG KE::IRGC 59807-1,IRGC 125856,temp,China,16,10,10,10,10,10,10,11,11,11
IRIS 313-9469,TSAO SHENG LI 1::IRGC 1309-1,IRGC 125929,ind1A,China,16,3,3,3,3,3,3,3,3,3
IRIS 313-9470,SAHULO FACHE SOYO::IRGC 66630-1,IRGC 126310,trop,Indonesia,3,11,11,11,11,11,11,11,11,11
IRIS 313-9472,H 6::IRGC 157-1,IRGC 125756,indx,Sri Lanka,5,7,7,7,0,0,3,3,3,3
IRIS 313-9482,E 2024::IRGC 67958-1,IRGC 125730,ind1B,China,16,4,3,3,3,3,3,3,3,3
IRIS 313-9484,CHNNOR::IRGC 67485-1,IRGC 125706,indx,India,2,7,7,7,0,0,3,3,3,3
IRIS 313-9491,BLUE BELLE::IRGC 51125-1,IRGC 125685,trop,United States of America,11,11,11,11,11,11,11,11,11,11
IRIS 313-9492,NCS 237::IRGC 62202-1,IRGC 125853,ind2,India,2,5,5,5,5,5,3,3,3,3
IRIS 313-9503,BINUHANGIN::IRGC 67429-1,IRGC 125683,indx,Philippines,1,7,7,7,0,0,3,3,3,3
IRIS 313-9505,KORASISI::IRGC 5285-1,IRGC 125809,ind1A,Philippines,1,3,3,3,3,3,3,3,3,3
IRIS 313-9506,TIMA::IRGC 67856-1,,admix,Bhutan,14,0,0,0,0,0,0,0,0,0
IRIS 313-9516,NCS 840::IRGC 62530-1,IRGC 126251,ind2,India,2,5,5,5,5,5,3,3,3,3
IRIS 313-9519,WANICA::IRGC 3394-1,IRGC 125936,trop,Surinam,38,11,11,11,11,11,11,11,11,11
IRIS 313-9522,RPW 9-4 (SS 1)::IRGC 50690-1,IRGC 126084,indx,India,2,7,7,7,0,0,3,3,3,3
IRIS 313-9523,RIKUTO KEMOCHI,IRGC 117569,japx,Japan,20,8,8,0,0,0,0,11,11,11
IRIS 313-9529,DAGPA BARA::IRGC 64887-1,IRGC 125720,subtrop,Bhutan,14,9,9,9,9,11,0,11,11,11
IRIS 313-9533,DUD KUNING::IRGC 44-1,IRGC 125729,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-9539,TEXAS PATNA 49::IRGC 6077-1,IRGC 125920,temp,United States of America,11,10,10,10,10,10,10,11,11,11
IRIS 313-9547,LABRA::IRGC 74757-1,IRGC 125817,ind2,India,2,5,5,5,5,5,3,3,3,3
IRIS 313-9550,VEGOLD::IRGC 7756-1,IRGC 125932,trop,United States of America,11,11,11,11,11,11,11,11,11,11
IRIS 313-9551,BENGALY MORIMO::IRGC 10976-1,IRGC 125677,ind2,Madagascar,12,5,5,5,5,5,3,3,3,3
IRIS 313-9555,CHUA DAU::IRGC 4785-1,IRGC 120914,indx,China,16,7,7,7,0,0,3,3,3,3
IRIS 313-9557,MULLIKURUVA::IRGC 77529-1,IRGC 125845,ind2,India,2,5,5,5,5,5,3,3,3,3
IRIS 313-9558,LIMBAYAN::IRGC 71556-1,IRGC 126302,trop,Malaysia,10,11,11,11,11,11,11,11,11,11
IRIS 313-9560,ARC 11857::IRGC 40972-1,IRGC 125643,indx,India,2,7,7,7,0,0,3,3,3,3
IRIS 313-9566,RP 9-4::IRGC 39735-1,IRGC 126004,ind1B,India,2,4,3,3,3,3,3,3,3,3
IRIS 313-9567,KHAO CHUAN CHOM 452::IRGC 36571-1,IRGC 131914,ind3,Thailand,7,6,6,6,6,6,3,3,3,3
IRIS 313-9568,PAMPANGON (H)::IRGC 60392-1,IRGC 126346,trop,Malaysia,10,11,11,11,11,11,11,11,11,11
IRIS 313-9570,NX 3533::IRGC 63796-1,IRGC 125859,indx,China,16,7,7,7,0,0,3,3,3,3
IRIS 313-9572,ASU::IRGC 62154-1,IRGC 125658,indx,Bhutan,14,7,7,7,0,0,3,3,3,3
IRIS 313-9574,B 78-S81::IRGC 58415-1,IRGC 125662,indx,Brunei Darussalam,39,7,7,7,0,0,3,3,3,3
IRIS 313-9575,MAE YEU::IRGC 64509-1,IRGC 131916,ind3,Thailand,7,6,6,6,6,6,3,3,3,3
IRIS 313-9582,SADOK::IRGC 13334-1,IRGC 131917,ind3,Malaysia,10,6,6,6,6,6,3,3,3,3
IRIS 313-9590,KETAN SERANG::IRGC 14615-1,IRGC 125799,ind3,Indonesia,3,6,6,6,6,6,3,3,3,3
IRIS 313-9593,ARC 15088::IRGC 41934-1,IRGC 125651,indx,India,2,7,7,7,0,0,3,3,3,3
IRIS 313-9594,ASHI BINNI::IRGC 77216-1,IRGC 126131,indx,Bangladesh,6,7,7,7,0,0,3,3,3,3
IRIS 313-9600,E LONG MAH::IRGC 47946-1,IRGC 126133,indx,Thailand,7,7,7,7,0,0,3,3,3,3
IRIS 313-9601,CHAWAL::IRGC 73090-1,IRGC 121606,aro,Pakistan,17,1,1,1,1,1,1,1,11,11
